date,hour,total_visitors,north_gate,south_gate,east_gate,west_gate,metro_ridership,bus_ridership,taxi_count,private_car_count,parking_occupancy_rate,nearby_hotel_avg_price,nearby_restaurant_revenue_index,weather_condition,temperature,is_event_day,event_type,year,month,quarter,weekday,is_weekend,north_gate_ratio,south_gate_ratio,public_transport_ratio,time_period
2023-09-09,20,4495,998,1624,972,906,1289,655,260,558,0.98,755.0,347.1,晴,22.1,True,商业活动,2023,9,3,5,True,0.222,0.3613,0.4325,晚间
2023-09-09,21,1364,250,421,304,273,479,166,92,205,0.98,925.0,220.5,晴,22.1,True,商业活动,2023,9,3,5,True,0.1833,0.3087,0.4729,晚间
2023-09-09,22,578,122,214,129,122,160,77,40,67,0.98,925.0,212.0,晴,22.1,True,商业活动,2023,9,3,5,True,0.2111,0.3702,0.41,晚间
2023-09-09,23,255,55,95,58,46,103,32,27,24,0.8989739602325388,924.0,348.1,晴,22.1,True,商业活动,2023,9,3,5,True,0.2157,0.3725,0.5294,深夜
2023-09-10,6,639,128,198,148,142,216,102,58,64,0.98,811.0,216.7,多云,18.9,True,展览,2023,9,3,6,True,0.2003,0.3099,0.4977,早高峰
2023-09-10,7,872,155,315,203,193,296,168,93,117,0.98,1025.0,270.0,多云,18.9,True,展览,2023,9,3,6,True,0.1778,0.3612,0.5321,早高峰
2023-09-10,8,702,153,269,171,133,215,105,70,95,0.98,1035.0,376.6,多云,18.9,True,展览,2023,9,3,6,True,0.2179,0.3832,0.4558,早高峰
2023-09-10,9,855,177,291,198,183,288,157,67,116,0.98,1035.0,188.3,多云,18.9,True,展览,2023,9,3,6,True,0.207,0.3404,0.5205,上午
2023-09-10,10,941,181,367,210,194,346,137,66,150,0.97680688725703,807.0,184.1,多云,18.9,True,展览,2023,9,3,6,True,0.1923,0.39,0.5133,上午
2023-09-10,11,793,157,309,212,159,260,93,70,106,0.7300062062038625,1252.0,239.4,多云,18.9,True,展览,2023,9,3,6,True,0.198,0.3897,0.4451,上午
2023-09-10,12,881,163,279,224,190,254,92,68,53,0.98,948.0,198.4,多云,18.9,True,展览,2023,9,3,6,True,0.185,0.3167,0.3927,午间
2023-09-10,13,1257,274,492,289,223,568,227,119,145,0.98,1032.0,342.7,多云,18.9,True,展览,2023,9,3,6,True,0.218,0.3914,0.6325,午间
2023-09-10,14,1283,262,454,316,261,441,146,73,141,0.98,766.0,285.5,多云,18.9,True,展览,2023,9,3,6,True,0.2042,0.3539,0.4575,下午
2023-09-10,15,1470,278,536,386,326,397,191,106,163,0.6175166473550141,1077.0,236.1,多云,18.9,True,展览,2023,9,3,6,True,0.1891,0.3646,0.4,下午
2023-09-10,16,1320,260,453,317,228,560,186,122,193,0.98,856.0,181.5,多云,18.9,True,展览,2023,9,3,6,True,0.197,0.3432,0.5652,下午
2023-09-10,17,2482,481,777,579,448,981,307,159,207,0.687821619943613,1047.0,308.7,多云,18.9,True,展览,2023,9,3,6,True,0.1938,0.3131,0.5189,晚高峰
2023-09-10,18,3575,703,1090,898,632,1712,511,252,538,0.940043915425234,969.0,270.2,多云,18.9,True,展览,2023,9,3,6,True,0.1966,0.3049,0.6218,晚高峰
2023-09-10,19,5305,1202,2073,1197,1192,1807,836,470,503,0.6956666842373244,935.0,292.6,多云,18.9,True,展览,2023,9,3,6,True,0.2266,0.3908,0.4982,晚高峰
2023-09-10,20,2942,523,1031,787,584,860,424,287,235,0.98,1048.0,180.7,多云,18.9,True,展览,2023,9,3,6,True,0.1778,0.3504,0.4364,晚间
2023-09-10,21,1028,230,332,276,214,321,128,58,133,0.98,926.0,225.2,多云,18.9,True,展览,2023,9,3,6,True,0.2237,0.323,0.4368,晚间
2023-09-10,22,466,96,167,130,96,129,54,27,35,0.98,935.0,244.7,多云,18.9,True,展览,2023,9,3,6,True,0.206,0.3584,0.3927,晚间
2023-09-10,23,220,44,84,51,39,92,29,24,32,0.98,1043.0,274.7,多云,18.9,True,展览,2023,9,3,6,True,0.2,0.3818,0.55,深夜
2023-09-11,6,186,42,73,44,37,67,32,19,17,0.88,552.0,117.8,多云,22.1,False,演唱会,2023,9,3,0,False,0.2258,0.3925,0.5323,早高峰
2023-09-11,7,305,57,96,79,56,104,51,31,29,0.8,516.0,147.9,多云,22.1,False,演唱会,2023,9,3,0,False,0.1869,0.3148,0.5082,早高峰
2023-09-11,8,455,94,150,97,97,158,70,36,40,0.43,576.0,118.5,多云,22.1,False,演唱会,2023,9,3,0,False,0.2066,0.3297,0.5011,早高峰
2023-09-11,9,301,58,105,83,51,107,53,29,28,0.39,632.0,120.9,多云,22.1,False,演唱会,2023,9,3,0,False,0.1927,0.3488,0.5316,上午
2023-09-11,10,221,37,80,56,44,86,37,13,24,0.39,623.0,146.3,多云,22.1,False,演唱会,2023,9,3,0,False,0.1674,0.362,0.5566,上午
2023-09-11,11,204,41,64,45,36,84,36,16,20,0.74,514.0,143.0,多云,22.1,False,演唱会,2023,9,3,0,False,0.201,0.3137,0.5882,上午
2023-09-11,12,379,84,150,91,83,137,42,27,51,0.44,611.0,142.2,多云,22.1,False,演唱会,2023,9,3,0,False,0.2216,0.3958,0.4723,午间
2023-09-11,13,256,44,86,71,56,103,41,29,22,0.78,534.0,128.8,多云,22.1,False,演唱会,2023,9,3,0,False,0.1719,0.3359,0.5625,午间
2023-09-11,14,298,62,96,79,55,113,43,38,32,0.68,574.0,115.3,多云,22.1,False,演唱会,2023,9,3,0,False,0.2081,0.3221,0.5235,下午
2023-09-11,15,260,44,95,59,52,81,41,19,29,0.8,562.0,130.0,多云,22.1,False,演唱会,2023,9,3,0,False,0.1692,0.3654,0.4692,下午
2023-09-11,16,413,87,147,94,86,156,59,29,54,0.4,587.0,127.3,多云,22.1,False,演唱会,2023,9,3,0,False,0.2107,0.3559,0.5206,下午
2023-09-11,17,476,89,178,133,98,164,65,37,58,0.44,608.0,122.2,多云,22.1,False,演唱会,2023,9,3,0,False,0.187,0.3739,0.4811,晚高峰
2023-09-11,18,656,133,263,170,132,190,71,42,63,0.65,558.0,122.1,多云,22.1,False,演唱会,2023,9,3,0,False,0.2027,0.4009,0.3979,晚高峰
2023-09-11,19,789,136,300,178,173,278,128,59,84,0.55,588.0,151.0,多云,22.1,False,演唱会,2023,9,3,0,False,0.1724,0.3802,0.5146,晚高峰
2023-09-11,20,720,133,268,196,147,323,125,84,106,0.83,600.0,121.4,多云,22.1,False,演唱会,2023,9,3,0,False,0.1847,0.3722,0.6222,晚间
2023-09-11,21,335,76,123,84,64,122,45,38,29,0.7,517.0,145.9,多云,22.1,False,演唱会,2023,9,3,0,False,0.2269,0.3672,0.4985,晚间
2023-09-11,22,218,37,64,52,39,74,36,13,18,0.52,531.0,144.0,多云,22.1,False,演唱会,2023,9,3,0,False,0.1697,0.2936,0.5046,晚间
2023-09-11,23,135,25,50,34,25,45,19,9,17,0.66,540.0,113.9,多云,22.1,False,演唱会,2023,9,3,0,False,0.1852,0.3704,0.4741,深夜
2023-09-12,6,504,113,182,133,88,141,62,29,54,0.7207260908391079,983.0,203.1,多云,15.4,True,演唱会,2023,9,3,1,False,0.2242,0.3611,0.4028,早高峰
2023-09-12,7,665,122,219,171,137,213,77,69,94,0.7209169283943929,849.0,277.1,多云,15.4,True,演唱会,2023,9,3,1,False,0.1835,0.3293,0.4361,早高峰
2023-09-12,8,755,140,236,173,135,308,115,83,86,0.9420983479765452,885.0,238.8,多云,15.4,True,演唱会,2023,9,3,1,False,0.1854,0.3126,0.5603,早高峰
2023-09-12,9,714,136,227,185,127,240,93,59,80,0.8386287599472498,999.0,309.9,多云,15.4,True,演唱会,2023,9,3,1,False,0.1905,0.3179,0.4664,上午
2023-09-12,10,536,94,176,132,93,194,86,31,59,0.98,1196.0,269.6,多云,15.4,True,演唱会,2023,9,3,1,False,0.1754,0.3284,0.5224,上午
2023-09-12,11,540,103,175,142,98,167,83,36,51,0.98,801.0,320.2,多云,15.4,True,演唱会,2023,9,3,1,False,0.1907,0.3241,0.463,上午
2023-09-12,12,876,170,341,230,158,265,141,82,77,0.98,789.0,219.6,多云,15.4,True,演唱会,2023,9,3,1,False,0.1941,0.3893,0.4635,午间
2023-09-12,13,737,168,220,175,163,270,105,49,81,0.98,854.0,213.9,多云,15.4,True,演唱会,2023,9,3,1,False,0.228,0.2985,0.5088,午间
2023-09-12,14,696,144,261,183,133,255,103,74,87,0.907314010297564,809.0,213.8,多云,15.4,True,演唱会,2023,9,3,1,False,0.2069,0.375,0.5144,下午
2023-09-12,15,1016,189,322,236,215,419,143,71,138,0.98,948.0,266.3,多云,15.4,True,演唱会,2023,9,3,1,False,0.186,0.3169,0.5531,下午
2023-09-12,16,1444,277,529,381,275,569,271,92,157,0.98,1132.0,293.6,多云,15.4,True,演唱会,2023,9,3,1,False,0.1918,0.3663,0.5817,下午
2023-09-12,17,1549,268,470,420,310,481,243,95,149,0.6421955005077202,1229.0,290.8,多云,15.4,True,演唱会,2023,9,3,1,False,0.173,0.3034,0.4674,晚高峰
2023-09-12,18,2915,601,939,758,659,965,567,352,407,0.7998987811645655,892.0,209.4,多云,15.4,True,演唱会,2023,9,3,1,False,0.2062,0.3221,0.5256,晚高峰
2023-09-12,19,3294,694,1315,775,591,1419,563,368,320,0.98,808.0,244.5,多云,15.4,True,演唱会,2023,9,3,1,False,0.2107,0.3992,0.6017,晚高峰
2023-09-12,20,2523,443,897,596,475,696,375,145,218,0.98,890.0,246.8,多云,15.4,True,演唱会,2023,9,3,1,False,0.1756,0.3555,0.4245,晚间
2023-09-12,21,950,178,364,246,201,351,181,79,105,0.6282656944023751,976.0,191.3,多云,15.4,True,演唱会,2023,9,3,1,False,0.1874,0.3832,0.56,晚间
2023-09-12,22,382,70,129,104,81,115,64,27,40,0.8198305196507114,1159.0,256.6,多云,15.4,True,演唱会,2023,9,3,1,False,0.1832,0.3377,0.4686,晚间
2023-09-12,23,192,34,72,44,37,51,28,13,12,0.98,1224.0,165.3,多云,15.4,True,演唱会,2023,9,3,1,False,0.1771,0.375,0.4115,深夜
2023-09-13,6,706,146,268,151,136,199,93,63,81,0.98,762.0,266.5,多云,18.2,True,体育赛事,2023,9,3,2,False,0.2068,0.3796,0.4136,早高峰
2023-09-13,7,1082,240,325,305,223,500,165,106,99,0.98,1198.0,208.2,多云,18.2,True,体育赛事,2023,9,3,2,False,0.2218,0.3004,0.6146,早高峰
2023-09-13,8,988,221,393,225,174,361,166,99,147,0.98,879.0,193.9,多云,18.2,True,体育赛事,2023,9,3,2,False,0.2237,0.3978,0.5334,早高峰
2023-09-13,9,789,176,292,181,177,299,110,93,99,0.8091127961298884,914.0,201.7,多云,18.2,True,体育赛事,2023,9,3,2,False,0.2231,0.3701,0.5184,上午
2023-09-13,10,1092,205,398,264,216,374,151,81,118,0.98,1087.0,213.3,多云,18.2,True,体育赛事,2023,9,3,2,False,0.1877,0.3645,0.4808,上午
2023-09-13,11,822,176,326,186,183,281,120,72,106,0.98,1131.0,198.7,多云,18.2,True,体育赛事,2023,9,3,2,False,0.2141,0.3966,0.4878,上午
2023-09-13,12,1404,291,428,371,254,616,259,119,196,0.663924745880291,901.0,218.4,多云,18.2,True,体育赛事,2023,9,3,2,False,0.2073,0.3048,0.6232,午间
2023-09-13,13,1304,278,472,374,287,578,254,137,107,0.98,1063.0,296.9,多云,18.2,True,体育赛事,2023,9,3,2,False,0.2132,0.362,0.638,午间
2023-09-13,14,1380,264,524,363,310,416,133,109,92,0.7953669100860232,690.0,312.7,多云,18.2,True,体育赛事,2023,9,3,2,False,0.1913,0.3797,0.3978,下午
2023-09-13,15,1224,237,474,309,250,465,137,122,125,0.98,1017.0,245.7,多云,18.2,True,体育赛事,2023,9,3,2,False,0.1936,0.3873,0.4918,下午
2023-09-13,16,1920,349,714,507,369,535,303,107,211,0.9328015219784443,962.0,245.2,多云,18.2,True,体育赛事,2023,9,3,2,False,0.1818,0.3719,0.4365,下午
2023-09-13,17,2674,501,835,637,605,948,536,192,395,0.962274602182462,885.0,204.8,多云,18.2,True,体育赛事,2023,9,3,2,False,0.1874,0.3123,0.555,晚高峰
2023-09-13,18,4029,824,1374,860,715,1562,675,506,447,0.98,765.0,302.8,多云,18.2,True,体育赛事,2023,9,3,2,False,0.2045,0.341,0.5552,晚高峰
2023-09-13,19,5635,1211,2205,1397,1110,1910,626,454,548,0.6597173673835103,1254.0,157.7,多云,18.2,True,体育赛事,2023,9,3,2,False,0.2149,0.3913,0.45,晚高峰
2023-09-13,20,3910,679,1243,964,754,1271,545,238,433,0.712236071996252,1089.0,371.9,多云,18.2,True,体育赛事,2023,9,3,2,False,0.1737,0.3179,0.4645,晚间
2023-09-13,21,1378,259,474,340,284,411,244,93,171,0.9194971301952805,1264.0,306.1,多云,18.2,True,体育赛事,2023,9,3,2,False,0.188,0.344,0.4753,晚间
2023-09-13,22,711,158,245,175,162,245,106,40,80,0.8945196769594694,864.0,227.2,多云,18.2,True,体育赛事,2023,9,3,2,False,0.2222,0.3446,0.4937,晚间
2023-09-13,23,285,51,99,70,61,107,55,27,37,0.7314971819810825,908.0,268.3,多云,18.2,True,体育赛事,2023,9,3,2,False,0.1789,0.3474,0.5684,深夜
2023-09-14,6,218,42,86,54,37,63,26,21,19,0.66,618.0,116.4,晴,19.4,False,演唱会,2023,9,3,3,False,0.1927,0.3945,0.4083,早高峰
2023-09-14,7,317,69,101,69,65,148,51,22,38,0.47,613.0,102.7,晴,19.4,False,演唱会,2023,9,3,3,False,0.2177,0.3186,0.6278,早高峰
2023-09-14,8,367,73,132,101,81,138,45,31,44,0.87,565.0,147.6,晴,19.4,False,演唱会,2023,9,3,3,False,0.1989,0.3597,0.4986,早高峰
2023-09-14,9,266,50,89,59,59,72,43,22,24,0.52,617.0,125.2,晴,19.4,False,演唱会,2023,9,3,3,False,0.188,0.3346,0.4323,上午
2023-09-14,10,204,40,62,56,42,72,22,20,24,0.79,647.0,123.7,晴,19.4,False,演唱会,2023,9,3,3,False,0.1961,0.3039,0.4608,上午
2023-09-14,11,266,53,89,66,55,114,35,21,36,0.72,591.0,108.5,晴,19.4,False,演唱会,2023,9,3,3,False,0.1992,0.3346,0.5602,上午
2023-09-14,12,328,58,128,87,69,111,40,22,30,0.47,571.0,140.7,晴,19.4,False,演唱会,2023,9,3,3,False,0.1768,0.3902,0.4604,午间
2023-09-14,13,301,65,92,77,56,108,36,26,22,0.89,493.0,124.3,晴,19.4,False,演唱会,2023,9,3,3,False,0.2159,0.3056,0.4784,午间
2023-09-14,14,303,65,92,85,59,101,42,24,24,0.43,572.0,114.5,晴,19.4,False,演唱会,2023,9,3,3,False,0.2145,0.3036,0.4719,下午
2023-09-14,15,311,60,117,68,58,93,37,22,20,0.85,532.0,102.4,晴,19.4,False,演唱会,2023,9,3,3,False,0.1929,0.3762,0.418,下午
2023-09-14,16,348,61,137,82,70,107,64,26,37,0.38,500.0,105.3,晴,19.4,False,演唱会,2023,9,3,3,False,0.1753,0.3937,0.4914,下午
2023-09-14,17,411,84,146,115,70,132,41,23,47,0.46,605.0,128.7,晴,19.4,False,演唱会,2023,9,3,3,False,0.2044,0.3552,0.4209,晚高峰
2023-09-14,18,535,112,169,128,105,179,91,51,42,0.79,602.0,144.7,晴,19.4,False,演唱会,2023,9,3,3,False,0.2093,0.3159,0.5047,晚高峰
2023-09-14,19,896,160,354,231,195,309,156,70,105,0.79,642.0,104.9,晴,19.4,False,演唱会,2023,9,3,3,False,0.1786,0.3951,0.519,晚高峰
2023-09-14,20,695,145,264,169,144,259,90,40,55,0.83,598.0,113.7,晴,19.4,False,演唱会,2023,9,3,3,False,0.2086,0.3799,0.5022,晚间
2023-09-14,21,318,65,118,85,62,101,52,22,41,0.87,621.0,151.5,晴,19.4,False,演唱会,2023,9,3,3,False,0.2044,0.3711,0.4811,晚间
2023-09-14,22,170,35,55,39,35,53,16,11,18,0.44,537.0,102.0,晴,19.4,False,演唱会,2023,9,3,3,False,0.2059,0.3235,0.4059,晚间
2023-09-14,23,127,26,45,35,24,40,23,11,13,0.58,619.0,145.9,晴,19.4,False,演唱会,2023,9,3,3,False,0.2047,0.3543,0.4961,深夜
2023-09-15,6,163,34,50,38,33,61,33,17,20,0.77,603.0,117.3,晴,23.6,False,演唱会,2023,9,3,4,False,0.2086,0.3067,0.5767,早高峰
2023-09-15,7,300,65,116,72,65,93,37,15,20,0.85,533.0,118.1,晴,23.6,False,演唱会,2023,9,3,4,False,0.2167,0.3867,0.4333,早高峰
2023-09-15,8,328,55,123,74,64,98,33,25,31,0.58,635.0,127.0,晴,23.6,False,演唱会,2023,9,3,4,False,0.1677,0.375,0.3994,早高峰
2023-09-15,9,279,48,93,68,57,85,39,29,35,0.42,599.0,101.8,晴,23.6,False,演唱会,2023,9,3,4,False,0.172,0.3333,0.4444,上午
2023-09-15,10,295,64,97,84,56,102,50,20,24,0.58,575.0,127.5,晴,23.6,False,演唱会,2023,9,3,4,False,0.2169,0.3288,0.5153,上午
2023-09-15,11,246,56,77,52,56,98,37,21,29,0.54,488.0,146.4,晴,23.6,False,演唱会,2023,9,3,4,False,0.2276,0.313,0.5488,上午
2023-09-15,12,282,64,103,69,49,83,28,22,31,0.59,656.0,142.5,晴,23.6,False,演唱会,2023,9,3,4,False,0.227,0.3652,0.3936,午间
2023-09-15,13,225,46,69,52,49,66,34,18,19,0.42,527.0,145.9,晴,23.6,False,演唱会,2023,9,3,4,False,0.2044,0.3067,0.4444,午间
2023-09-15,14,229,39,70,50,48,73,29,18,25,0.39,612.0,134.3,晴,23.6,False,演唱会,2023,9,3,4,False,0.1703,0.3057,0.4454,下午
2023-09-15,15,349,62,115,83,62,144,62,41,56,0.78,509.0,148.0,晴,23.6,False,演唱会,2023,9,3,4,False,0.1777,0.3295,0.5903,下午
2023-09-15,16,353,65,136,97,72,115,52,24,24,0.71,635.0,132.9,晴,23.6,False,演唱会,2023,9,3,4,False,0.1841,0.3853,0.4731,下午
2023-09-15,17,408,76,151,107,87,158,73,39,39,0.81,587.0,109.6,晴,23.6,False,演唱会,2023,9,3,4,False,0.1863,0.3701,0.5662,晚高峰
2023-09-15,18,600,111,208,158,132,164,88,51,41,0.41,537.0,135.8,晴,23.6,False,演唱会,2023,9,3,4,False,0.185,0.3467,0.42,晚高峰
2023-09-15,19,755,151,283,193,168,226,85,40,73,0.65,592.0,129.9,晴,23.6,False,演唱会,2023,9,3,4,False,0.2,0.3748,0.4119,晚高峰
2023-09-15,20,740,142,294,177,166,306,156,92,88,0.55,647.0,139.0,晴,23.6,False,演唱会,2023,9,3,4,False,0.1919,0.3973,0.6243,晚间
2023-09-15,21,337,68,107,92,77,132,54,35,50,0.72,587.0,135.1,晴,23.6,False,演唱会,2023,9,3,4,False,0.2018,0.3175,0.5519,晚间
2023-09-15,22,197,39,75,48,42,69,30,12,24,0.47,488.0,111.9,晴,23.6,False,演唱会,2023,9,3,4,False,0.198,0.3807,0.5025,晚间
2023-09-15,23,132,26,45,36,30,53,27,10,13,0.85,491.0,118.2,晴,23.6,False,演唱会,2023,9,3,4,False,0.197,0.3409,0.6061,深夜
2023-09-16,6,548,105,205,121,122,233,114,41,90,0.98,1227.0,268.5,晴,17.8,True,文化活动,2023,9,3,5,True,0.1916,0.3741,0.6332,早高峰
2023-09-16,7,1035,178,338,220,212,450,157,89,86,0.98,1203.0,205.8,晴,17.8,True,文化活动,2023,9,3,5,True,0.172,0.3266,0.5865,早高峰
2023-09-16,8,722,141,267,194,128,235,87,70,77,0.7818118663726453,873.0,249.9,晴,17.8,True,文化活动,2023,9,3,5,True,0.1953,0.3698,0.446,早高峰
2023-09-16,9,911,165,360,240,167,306,112,78,75,0.98,806.0,264.0,晴,17.8,True,文化活动,2023,9,3,5,True,0.1811,0.3952,0.4588,上午
2023-09-16,10,1035,219,352,267,184,483,210,131,117,0.98,846.0,242.7,晴,17.8,True,文化活动,2023,9,3,5,True,0.2116,0.3401,0.6696,上午
2023-09-16,11,773,167,304,187,143,273,112,50,95,0.6407457667120456,1080.0,244.6,晴,17.8,True,文化活动,2023,9,3,5,True,0.216,0.3933,0.4981,上午
2023-09-16,12,1239,243,495,349,279,537,210,100,187,0.7348730689853701,984.0,253.6,晴,17.8,True,文化活动,2023,9,3,5,True,0.1961,0.3995,0.6029,午间
2023-09-16,13,1006,200,315,275,182,336,146,122,92,0.7915945128123962,1024.0,292.3,晴,17.8,True,文化活动,2023,9,3,5,True,0.1988,0.3131,0.4791,午间
2023-09-16,14,1410,315,517,334,276,675,221,168,131,0.98,1002.0,217.3,晴,17.8,True,文化活动,2023,9,3,5,True,0.2234,0.3667,0.6355,下午
2023-09-16,15,1534,319,466,430,324,489,171,134,166,0.98,1036.0,277.9,晴,17.8,True,文化活动,2023,9,3,5,True,0.208,0.3038,0.4302,下午
2023-09-16,16,1608,308,539,448,363,540,192,120,138,0.98,1029.0,245.5,晴,17.8,True,文化活动,2023,9,3,5,True,0.1915,0.3352,0.4552,下午
2023-09-16,17,1904,392,582,413,351,708,279,125,203,0.6228162262927947,957.0,181.9,晴,17.8,True,文化活动,2023,9,3,5,True,0.2059,0.3057,0.5184,晚高峰
2023-09-16,18,3063,542,986,787,615,1086,515,318,504,0.98,819.0,237.7,晴,17.8,True,文化活动,2023,9,3,5,True,0.177,0.3219,0.5227,晚高峰
2023-09-16,19,4266,783,1577,1081,947,1378,531,244,295,0.98,1009.0,213.7,晴,17.8,True,文化活动,2023,9,3,5,True,0.1835,0.3697,0.4475,晚高峰
2023-09-16,20,4201,933,1652,1113,877,1363,617,312,433,0.98,970.0,305.4,晴,17.8,True,文化活动,2023,9,3,5,True,0.2221,0.3932,0.4713,晚间
2023-09-16,21,1338,261,420,361,291,355,204,81,170,0.7998716289192888,1055.0,237.9,晴,17.8,True,文化活动,2023,9,3,5,True,0.1951,0.3139,0.4178,晚间
2023-09-16,22,561,119,185,154,98,186,87,54,69,0.6756823627582764,877.0,216.0,晴,17.8,True,文化活动,2023,9,3,5,True,0.2121,0.3298,0.4866,晚间
2023-09-16,23,294,52,116,70,57,114,37,21,37,0.9695173672497016,890.0,171.1,晴,17.8,True,文化活动,2023,9,3,5,True,0.1769,0.3946,0.5136,深夜
2023-09-17,6,551,110,179,130,124,253,92,66,51,0.98,921.0,188.6,多云,23.6,True,文化活动,2023,9,3,6,True,0.1996,0.3249,0.6261,早高峰
2023-09-17,7,895,157,339,256,163,435,158,103,128,0.9376168705302784,988.0,240.5,多云,23.6,True,文化活动,2023,9,3,6,True,0.1754,0.3788,0.6626,早高峰
2023-09-17,8,974,210,310,263,187,337,122,99,79,0.98,1051.0,239.8,多云,23.6,True,文化活动,2023,9,3,6,True,0.2156,0.3183,0.4713,早高峰
2023-09-17,9,998,173,316,269,217,417,123,75,137,0.98,821.0,334.1,多云,23.6,True,文化活动,2023,9,3,6,True,0.1733,0.3166,0.5411,上午
2023-09-17,10,1154,234,370,282,232,398,151,107,144,0.9071762684882784,915.0,227.9,多云,23.6,True,文化活动,2023,9,3,6,True,0.2028,0.3206,0.4757,上午
2023-09-17,11,798,137,257,172,153,367,112,97,96,0.9320565977874538,899.0,238.5,多云,23.6,True,文化活动,2023,9,3,6,True,0.1717,0.3221,0.6003,上午
2023-09-17,12,1355,285,519,300,296,452,143,107,148,0.98,1196.0,358.5,多云,23.6,True,文化活动,2023,9,3,6,True,0.2103,0.383,0.4391,午间
2023-09-17,13,1301,258,421,366,241,577,229,122,180,0.98,857.0,241.7,多云,23.6,True,文化活动,2023,9,3,6,True,0.1983,0.3236,0.6195,午间
2023-09-17,14,1155,259,430,262,240,487,151,79,182,0.8424631347516774,1177.0,247.6,多云,23.6,True,文化活动,2023,9,3,6,True,0.2242,0.3723,0.5524,下午
2023-09-17,15,1576,324,478,353,284,521,215,151,168,0.98,840.0,242.7,多云,23.6,True,文化活动,2023,9,3,6,True,0.2056,0.3033,0.467,下午
2023-09-17,16,2034,358,678,555,444,624,255,134,210,0.98,829.0,265.1,多云,23.6,True,文化活动,2023,9,3,6,True,0.176,0.3333,0.4322,下午
2023-09-17,17,2271,503,769,483,419,993,453,286,286,0.761317365530343,1167.0,193.2,多云,23.6,True,文化活动,2023,9,3,6,True,0.2215,0.3386,0.6367,晚高峰
2023-09-17,18,3564,635,1258,1015,737,1094,581,276,516,0.98,838.0,272.7,多云,23.6,True,文化活动,2023,9,3,6,True,0.1782,0.353,0.47,晚高峰
2023-09-17,19,6606,1323,2269,1862,1356,2451,797,562,978,0.9178874610008046,1087.0,325.6,多云,23.6,True,文化活动,2023,9,3,6,True,0.2003,0.3435,0.4917,晚高峰
2023-09-17,20,3771,664,1375,806,690,1297,624,353,422,0.98,856.0,236.1,多云,23.6,True,文化活动,2023,9,3,6,True,0.1761,0.3646,0.5094,晚间
2023-09-17,21,1525,269,596,332,323,445,264,150,208,0.98,961.0,244.1,多云,23.6,True,文化活动,2023,9,3,6,True,0.1764,0.3908,0.4649,晚间
2023-09-17,22,555,108,167,154,120,229,88,62,77,0.98,1230.0,247.9,多云,23.6,True,文化活动,2023,9,3,6,True,0.1946,0.3009,0.5712,晚间
2023-09-17,23,348,75,110,91,77,148,64,33,51,0.94338720202459,1055.0,253.3,多云,23.6,True,文化活动,2023,9,3,6,True,0.2155,0.3161,0.6092,深夜
2023-09-18,6,162,33,54,43,37,58,19,11,19,0.73,591.0,110.0,晴,25.1,False,演唱会,2023,9,3,0,False,0.2037,0.3333,0.4753,早高峰
2023-09-18,7,344,68,105,85,74,100,60,33,24,0.83,507.0,130.1,晴,25.1,False,演唱会,2023,9,3,0,False,0.1977,0.3052,0.4651,早高峰
2023-09-18,8,444,96,154,125,94,173,78,36,62,0.8,536.0,131.7,晴,25.1,False,演唱会,2023,9,3,0,False,0.2162,0.3468,0.5653,早高峰
2023-09-18,9,298,66,99,72,63,90,30,22,22,0.81,579.0,123.2,晴,25.1,False,演唱会,2023,9,3,0,False,0.2215,0.3322,0.4027,上午
2023-09-18,10,261,59,88,70,51,70,26,21,33,0.62,656.0,102.6,晴,25.1,False,演唱会,2023,9,3,0,False,0.2261,0.3372,0.3678,上午
2023-09-18,11,242,52,77,55,52,110,38,24,25,0.47,506.0,141.5,晴,25.1,False,演唱会,2023,9,3,0,False,0.2149,0.3182,0.6116,上午
2023-09-18,12,327,75,123,79,63,112,55,26,35,0.46,578.0,103.3,晴,25.1,False,演唱会,2023,9,3,0,False,0.2294,0.3761,0.5107,午间
2023-09-18,13,235,52,90,50,48,77,28,21,29,0.58,550.0,115.9,晴,25.1,False,演唱会,2023,9,3,0,False,0.2213,0.383,0.4468,午间
2023-09-18,14,292,52,92,63,56,116,42,30,34,0.56,539.0,129.8,晴,25.1,False,演唱会,2023,9,3,0,False,0.1781,0.3151,0.5411,下午
2023-09-18,15,351,76,127,89,70,125,51,30,27,0.68,520.0,148.4,晴,25.1,False,演唱会,2023,9,3,0,False,0.2165,0.3618,0.5014,下午
2023-09-18,16,326,61,126,82,72,112,37,31,30,0.65,574.0,129.0,晴,25.1,False,演唱会,2023,9,3,0,False,0.1871,0.3865,0.4571,下午
2023-09-18,17,542,112,199,120,103,207,77,50,75,0.55,510.0,120.5,晴,25.1,False,演唱会,2023,9,3,0,False,0.2066,0.3672,0.524,晚高峰
2023-09-18,18,570,104,197,154,129,167,93,53,43,0.65,594.0,107.7,晴,25.1,False,演唱会,2023,9,3,0,False,0.1825,0.3456,0.4561,晚高峰
