inspection_id,date,zone,equipment_name,equipment_type,health_score,status,last_maintenance_date,next_maintenance_date,anomaly_type,risk_level,temperature_reading,vibration_reading,power_consumption,estimated_lifespan_days,year,month,quarter,days_since_last_maintenance,days_to_next_maintenance,health_grade,has_anomaly
INS046927,2024-11-04,音响区,低音炮阵列,电气,62,预警,2024-07-31,2024-12-25,,低,51.6,2.27,62.4,952,2024,11,4,96,51,一般,False
INS046928,2024-11-04,音响区,调音台,控制,66,预警,2024-05-27,2025-01-10,通信中断,低,26.7,2.12,38.2,896,2024,11,4,161,67,一般,True
INS046929,2024-11-04,音响区,无线麦克风,通信,59,预警,2024-07-20,2024-12-17,,中,30.9,1.85,26.2,690,2024,11,4,107,43,一般,False
INS046930,2024-11-04,音响区,功放系统,电气,74,正常,2024-05-24,2024-12-07,,低,49.0,2.09,67.2,1775,2024,11,4,164,33,良好,False
INS046931,2024-11-04,音响区,音频处理器,控制,68,预警,2024-05-17,2025-01-16,,低,36.9,2.16,40.8,830,2024,11,4,171,73,一般,False
INS046932,2024-11-04,音响区,返听音箱,电气,74,正常,2024-07-29,2024-12-06,,低,53.5,3.73,53.3,1352,2024,11,4,98,32,良好,False
INS046933,2024-11-04,音响区,信号分配器,通信,70,正常,2024-07-06,2024-12-14,,低,28.4,3.14,44.2,710,2024,11,4,121,40,良好,False
INS046934,2024-11-04,音响区,录音系统,控制,73,正常,2024-08-18,2024-12-20,,低,37.9,2.99,57.2,653,2024,11,4,78,46,良好,False
INS046935,2024-11-04,音响区,降噪系统,电气,73,正常,2024-06-29,2025-01-03,,低,65.3,2.36,31.9,1324,2024,11,4,128,60,良好,False
INS046936,2024-11-04,安防区,视频监控,安防,68,预警,2024-08-05,2024-12-16,画面模糊,低,26.4,1.54,28.0,1034,2024,11,4,91,42,一般,True
INS046937,2024-11-04,安防区,门禁系统,安防,78,正常,2024-08-24,2025-01-23,,低,38.1,1.5,10.8,1121,2024,11,4,72,80,良好,False
INS046938,2024-11-04,安防区,X光安检机,安防,79,正常,2024-06-09,2025-01-20,,低,35.3,1.95,45.6,1164,2024,11,4,148,77,良好,False
INS046939,2024-11-04,安防区,金属探测器,安防,66,预警,2024-06-29,2025-01-14,,低,29.0,3.01,41.4,774,2024,11,4,128,71,一般,False
INS046940,2024-11-04,安防区,报警系统,安防,74,正常,2024-05-16,2025-01-19,,低,42.2,3.46,34.7,1057,2024,11,4,172,76,良好,False
INS046941,2024-11-04,安防区,人脸识别终端,安防,83,正常,2024-09-05,2024-12-31,,低,40.9,2.24,55.3,1043,2024,11,4,60,57,良好,False
INS046942,2024-11-04,安防区,巡更系统,安防,77,正常,2024-05-18,2025-01-13,,低,21.2,3.09,1.5,948,2024,11,4,170,70,良好,False
INS046943,2024-11-04,安防区,对讲系统,通信,62,预警,2024-08-18,2024-12-28,,低,27.7,2.5,33.8,629,2024,11,4,78,54,一般,False
INS046944,2024-11-04,安防区,防入侵传感器,安防,67,预警,2024-09-25,2025-01-16,,低,30.3,1.51,20.1,1038,2024,11,4,40,73,一般,False
INS046945,2024-11-04,安防区,安防控制台,控制,57,预警,2024-05-22,2025-01-26,死机,中,21.2,2.14,41.6,909,2024,11,4,166,83,一般,True
INS046946,2024-11-04,消防区,火灾报警器,消防,85,正常,2024-05-26,2024-12-17,,低,39.6,1.87,37.0,2696,2024,11,4,162,43,良好,False
INS046947,2024-11-04,消防区,自动喷淋,消防,76,正常,2024-06-06,2024-12-13,,低,20.6,2.76,0.7,1756,2024,11,4,151,39,良好,False
INS046948,2024-11-04,消防区,消防水泵,机械,56,预警,2024-06-11,2024-12-12,振动异常,中,61.3,4.79,40.6,616,2024,11,4,146,38,一般,True
INS046949,2024-11-04,消防区,排烟风机,暖通,67,预警,2024-07-14,2024-12-31,,低,47.8,3.2,88.6,1154,2024,11,4,113,57,一般,False
INS046950,2024-11-04,消防区,灭火器组,消防,84,正常,2024-08-21,2024-12-16,,低,38.8,2.17,12.4,1901,2024,11,4,75,42,良好,False
INS046951,2024-11-04,消防区,气体灭火系统,消防,81,正常,2024-08-10,2024-12-19,,低,10.8,-0.52,29.4,1489,2024,11,4,86,45,良好,False
INS046952,2024-11-04,消防区,消防广播,通信,72,正常,2024-07-30,2024-12-10,,低,36.3,2.81,51.0,841,2024,11,4,97,36,良好,False
INS046953,2024-11-04,消防区,防火卷帘,结构,82,正常,2024-08-24,2025-01-31,,低,31.5,1.92,26.3,2591,2024,11,4,72,88,良好,False
INS046954,2024-11-04,消防区,消防电话,通信,62,预警,2024-08-21,2025-01-25,,低,45.5,3.35,23.1,857,2024,11,4,75,82,一般,False
INS046955,2024-11-04,消防区,应急照明,电气,70,正常,2024-07-07,2025-01-20,,低,68.2,0.73,53.6,1155,2024,11,4,120,77,良好,False
INS046956,2024-11-04,电力区,主变压器,电气,79,正常,2024-07-19,2025-01-02,,低,53.4,2.25,71.5,2081,2024,11,4,108,59,良好,False
INS046957,2024-11-04,电力区,备用发电机,机械,70,正常,2024-09-20,2024-12-22,,低,55.4,4.49,22.0,761,2024,11,4,45,48,良好,False
INS046958,2024-11-04,电力区,UPS电源,电气,72,正常,2024-07-12,2024-12-21,,低,62.1,2.75,55.5,1261,2024,11,4,115,47,良好,False
INS046959,2024-11-04,电力区,配电柜,电气,77,正常,2024-06-11,2024-12-10,,低,54.2,2.62,64.1,2149,2024,11,4,146,36,良好,False
INS046960,2024-11-04,电力区,电缆线路,电气,65,预警,2024-05-25,2025-01-23,,低,57.7,2.73,77.5,1195,2024,11,4,163,80,一般,False
INS046961,2024-11-04,电力区,稳压器,电气,77,正常,2024-08-02,2024-12-18,,低,57.5,3.09,52.7,1690,2024,11,4,94,44,良好,False
INS046962,2024-11-04,电力区,电容补偿柜,电气,74,正常,2024-06-13,2025-01-26,,低,47.9,1.68,35.7,1661,2024,11,4,144,83,良好,False
INS046963,2024-11-04,电力区,接地系统,电气,72,正常,2024-07-04,2025-01-13,,低,43.5,2.31,76.0,1745,2024,11,4,123,70,良好,False
INS046964,2024-11-04,电力区,电力监控,控制,68,预警,2024-09-06,2024-12-25,,低,31.2,2.31,55.0,993,2024,11,4,59,51,一般,False
INS046965,2024-11-04,电力区,柴油储罐,机械,37,故障,2024-07-20,2025-01-26,,高,56.5,4.44,27.6,432,2024,11,4,107,83,较差,False
INS046966,2024-11-13,A区,座椅系统,结构,88,正常,2024-06-10,2025-01-02,,低,22.4,1.97,30.0,3909,2024,11,4,156,50,良好,False
INS046967,2024-11-13,A区,空调机组,暖通,67,预警,2024-06-09,2024-12-20,,低,46.4,2.71,102.9,1018,2024,11,4,157,37,一般,False
INS046968,2024-11-13,A区,照明系统,电气,76,正常,2024-08-16,2025-01-05,,低,58.8,2.54,69.3,1225,2024,11,4,89,53,良好,False
INS046969,2024-11-13,A区,消防喷淋,消防,82,正常,2024-07-11,2025-01-05,,低,34.5,2.62,10.1,1539,2024,11,4,125,53,良好,False
INS046970,2024-11-13,A区,监控摄像头,安防,71,正常,2024-09-30,2025-01-22,,低,21.2,2.39,38.1,1183,2024,11,4,44,70,良好,False
INS046971,2024-11-13,A区,通风管道,暖通,84,正常,2024-08-22,2024-12-23,,低,48.4,3.98,105.6,1130,2024,11,4,83,40,良好,False
INS046972,2024-11-13,A区,应急照明,电气,68,预警,2024-07-29,2025-01-30,,低,37.2,1.87,33.7,1139,2024,11,4,107,78,一般,False
INS046973,2024-11-13,A区,排水系统,结构,76,正常,2024-09-02,2025-01-04,松动,低,32.4,0.22,39.5,2761,2024,11,4,72,52,良好,True
INS046974,2024-11-13,A区,隔音墙板,结构,81,正常,2024-09-10,2025-01-06,,低,39.1,1.93,24.2,2565,2024,11,4,64,54,良好,False
INS046975,2024-11-13,A区,电子显示屏,电气,74,正常,2024-07-27,2024-12-26,,低,48.2,1.3,47.5,1488,2024,11,4,109,43,良好,False
INS046976,2024-11-13,B区,座椅系统,结构,79,正常,2024-10-03,2024-12-26,,低,37.4,1.71,25.0,3125,2024,11,4,41,43,良好,False
INS046977,2024-11-13,B区,空调机组,暖通,72,正常,2024-06-12,2025-02-01,,低,49.8,2.76,103.6,1290,2024,11,4,154,80,良好,False
INS046978,2024-11-13,B区,照明系统,电气,69,预警,2024-08-03,2025-01-03,,低,59.9,2.23,49.8,1266,2024,11,4,102,51,一般,False
INS046979,2024-11-13,B区,消防喷淋,消防,82,正常,2024-08-06,2024-12-19,,低,29.5,3.32,20.4,2066,2024,11,4,99,36,良好,False
INS046980,2024-11-13,B区,监控摄像头,安防,75,正常,2024-08-01,2025-02-03,,低,26.8,3.28,42.6,1144,2024,11,4,104,82,良好,False
INS046981,2024-11-13,B区,通风管道,暖通,67,预警,2024-05-20,2025-01-15,制冷不足,低,40.3,3.9,87.8,1215,2024,11,4,177,63,一般,True
INS046982,2024-11-13,B区,应急照明,电气,82,正常,2024-08-09,2024-12-24,,低,59.0,1.84,74.4,1992,2024,11,4,96,41,良好,False
INS046983,2024-11-13,B区,排水系统,结构,85,正常,2024-06-02,2025-02-08,,低,34.7,1.76,26.8,2883,2024,11,4,164,87,良好,False
INS046984,2024-11-13,B区,隔音墙板,结构,78,正常,2024-08-09,2024-12-15,,低,27.3,0.87,34.0,3566,2024,11,4,96,32,良好,False
INS046985,2024-11-13,B区,电子显示屏,电气,62,预警,2024-09-01,2025-01-07,,低,57.1,1.22,81.5,1460,2024,11,4,73,55,一般,False
INS046986,2024-11-13,C区,座椅系统,结构,80,正常,2024-08-23,2025-01-08,,低,17.0,0.94,17.5,3436,2024,11,4,82,56,良好,False
INS046987,2024-11-13,C区,空调机组,暖通,84,正常,2024-08-12,2024-12-18,,低,41.4,2.55,117.0,1271,2024,11,4,93,35,良好,False
INS046988,2024-11-13,C区,照明系统,电气,72,正常,2024-08-07,2025-01-27,接触不良,低,51.7,1.87,46.7,1347,2024,11,4,98,75,良好,True
INS046989,2024-11-13,C区,消防喷淋,消防,81,正常,2024-09-09,2025-01-20,,低,23.2,1.11,19.5,2375,2024,11,4,65,68,良好,False
INS046990,2024-11-13,C区,监控摄像头,安防,79,正常,2024-07-04,2025-02-06,,低,25.1,1.94,20.8,903,2024,11,4,132,85,良好,False
INS046991,2024-11-13,C区,通风管道,暖通,62,预警,2024-09-13,2025-02-08,,低,50.0,3.46,83.1,1397,2024,11,4,61,87,一般,False
INS046992,2024-11-13,C区,应急照明,电气,77,正常,2024-09-20,2024-12-19,电压异常,低,57.2,2.37,64.5,1962,2024,11,4,54,36,良好,True
INS046993,2024-11-13,C区,排水系统,结构,78,正常,2024-05-21,2024-12-16,,低,21.2,1.35,46.7,2325,2024,11,4,176,33,良好,False
INS046994,2024-11-13,C区,隔音墙板,结构,75,正常,2024-07-21,2025-01-02,,低,26.7,1.65,43.1,2222,2024,11,4,115,50,良好,False
INS046995,2024-11-13,C区,电子显示屏,电气,69,预警,2024-08-31,2025-02-03,,低,63.2,1.59,96.3,1598,2024,11,4,74,82,一般,False
INS046996,2024-11-13,VIP区,座椅系统,结构,95,正常,2024-10-10,2025-01-24,,低,44.7,1.04,20.0,4098,2024,11,4,34,72,优秀,False
INS046997,2024-11-13,VIP区,空调机组,暖通,52,预警,2024-06-28,2025-01-11,,中,51.9,4.22,102.7,908,2024,11,4,138,59,一般,False
INS046998,2024-11-13,VIP区,照明系统,电气,71,正常,2024-09-05,2024-12-16,,低,39.9,2.0,63.7,1805,2024,11,4,69,33,良好,False
INS046999,2024-11-13,VIP区,消防喷淋,消防,75,正常,2024-07-26,2025-01-24,,低,23.1,2.09,12.5,2119,2024,11,4,110,72,良好,False
INS047000,2024-11-13,VIP区,监控摄像头,安防,64,预警,2024-06-02,2025-01-12,,低,30.1,0.79,22.1,822,2024,11,4,164,60,一般,False
INS047001,2024-11-13,VIP区,电梯系统,运输,69,预警,2024-05-24,2025-01-10,,低,26.1,1.79,52.9,796,2024,11,4,173,58,一般,False
INS047002,2024-11-13,VIP区,通风管道,暖通,63,预警,2024-08-03,2025-01-31,,低,53.3,2.71,78.2,1052,2024,11,4,102,79,一般,False
INS047003,2024-11-13,VIP区,应急照明,电气,77,正常,2024-09-05,2025-02-03,,低,64.8,2.9,39.7,1769,2024,11,4,69,82,良好,False
INS047004,2024-11-13,VIP区,排水系统,结构,84,正常,2024-06-06,2024-12-16,,低,36.5,2.55,50.5,3527,2024,11,4,160,33,良好,False
INS047005,2024-11-13,VIP区,电子显示屏,电气,73,正常,2024-09-03,2025-02-07,,低,65.7,0.9,69.8,1805,2024,11,4,71,86,良好,False
INS047006,2024-11-13,VIP区,贵宾接待系统,控制,65,预警,2024-06-20,2024-12-28,,低,37.3,3.17,58.0,737,2024,11,4,146,45,一般,False
INS047007,2024-11-13,舞台区,液压升降台,机械,77,正常,2024-06-14,2025-01-27,,低,56.8,5.01,24.2,712,2024,11,4,152,75,良好,False
INS047008,2024-11-13,舞台区,舞台灯光,电气,66,预警,2024-07-23,2025-01-05,,低,60.1,2.88,92.6,1460,2024,11,4,113,53,一般,False
INS047009,2024-11-13,舞台区,音响系统,电气,76,正常,2024-08-08,2025-01-09,,低,54.6,1.92,72.6,1917,2024,11,4,97,57,良好,False
INS047010,2024-11-13,舞台区,烟雾机,特效,62,预警,2024-07-02,2024-12-16,,低,24.8,1.12,31.1,320,2024,11,4,134,33,一般,False
INS047011,2024-11-13,舞台区,吊挂系统,机械,84,正常,2024-06-30,2025-01-01,,低,64.6,4.34,25.6,1163,2024,11,4,136,49,良好,False
INS047012,2024-11-13,舞台区,旋转舞台,机械,54,预警,2024-06-28,2025-02-07,,中,41.4,3.88,7.1,598,2024,11,4,138,86,一般,False
INS047013,2024-11-13,舞台区,LED地屏,电气,72,正常,2024-05-22,2025-01-08,,低,58.8,2.42,75.9,1297,2024,11,4,175,56,良好,False
INS047014,2024-11-13,舞台区,舞台幕布,结构,86,正常,2024-10-03,2025-01-08,,低,28.1,2.76,42.9,3125,2024,11,4,41,56,良好,False
INS047015,2024-11-13,舞台区,线缆卷扬机,机械,68,预警,2024-09-28,2025-02-08,,低,59.3,5.23,6.9,887,2024,11,4,46,87,一般,False
INS047016,2024-11-13,舞台区,舞台监控,安防,65,预警,2024-09-13,2024-12-26,,低,29.1,1.64,50.7,1144,2024,11,4,61,43,一般,False
INS047017,2024-11-13,灯光区,主灯阵列,电气,81,正常,2024-07-05,2024-12-25,,低,63.1,0.9,60.7,2224,2024,11,4,131,42,良好,False
INS047018,2024-11-13,灯光区,追光灯,电气,70,正常,2024-07-09,2025-01-04,,低,55.4,3.26,79.9,1785,2024,11,4,127,52,良好,False
INS047019,2024-11-13,灯光区,灯光控制台,控制,64,预警,2024-07-27,2025-01-05,,低,37.6,3.7,19.8,975,2024,11,4,109,53,一般,False
INS047020,2024-11-13,灯光区,配电柜,电气,62,预警,2024-09-07,2024-12-14,,低,49.6,1.94,45.1,1489,2024,11,4,67,31,一般,False
INS047021,2024-11-13,灯光区,散热系统,暖通,49,故障,2024-08-10,2025-01-26,,中,49.9,3.13,116.3,905,2024,11,4,95,74,较差,False
INS047022,2024-11-13,灯光区,特效灯,电气,69,预警,2024-09-18,2024-12-24,,低,38.6,2.5,71.9,1240,2024,11,4,56,41,一般,False
INS047023,2024-11-13,灯光区,激光投影,电气,80,正常,2024-05-18,2025-02-09,,低,42.0,2.62,57.9,1399,2024,11,4,179,88,良好,False
INS047024,2024-11-13,灯光区,灯光桁架,结构,86,正常,2024-07-10,2025-01-07,,低,34.1,0.99,31.7,2923,2024,11,4,126,55,良好,False
INS047025,2024-11-13,灯光区,调光器,电气,77,正常,2024-07-18,2025-01-28,,低,59.6,3.1,46.0,2159,2024,11,4,118,76,良好,False
INS047026,2024-11-13,灯光区,信号放大器,通信,67,预警,2024-08-27,2025-01-26,频率偏移,低,17.9,2.06,44.9,689,2024,11,4,78,74,一般,True
INS047027,2024-11-13,音响区,主扩音箱,电气,72,正常,2024-05-19,2025-01-24,,低,64.6,1.15,48.9,1179,2024,11,4,178,72,良好,False
INS047028,2024-11-13,音响区,低音炮阵列,电气,68,预警,2024-09-16,2025-01-19,,低,58.6,2.72,54.8,1373,2024,11,4,58,67,一般,False
INS047029,2024-11-13,音响区,调音台,控制,61,预警,2024-09-20,2025-01-10,,低,32.8,2.13,9.1,850,2024,11,4,54,58,一般,False
INS047030,2024-11-13,音响区,无线麦克风,通信,56,预警,2024-10-07,2025-02-04,,中,26.7,1.65,8.5,610,2024,11,4,37,83,一般,False
INS047031,2024-11-13,音响区,功放系统,电气,73,正常,2024-05-22,2025-02-01,,低,63.9,2.33,60.0,1490,2024,11,4,175,80,良好,False
INS047032,2024-11-13,音响区,音频处理器,控制,79,正常,2024-06-26,2025-01-12,,低,34.7,2.37,32.4,929,2024,11,4,140,60,良好,False
INS047033,2024-11-13,音响区,返听音箱,电气,61,预警,2024-08-02,2025-01-11,,低,55.0,3.16,65.7,1331,2024,11,4,103,59,一般,False
INS047034,2024-11-13,音响区,信号分配器,通信,71,正常,2024-09-16,2024-12-24,,低,22.7,2.17,44.4,882,2024,11,4,58,41,良好,False
INS047035,2024-11-13,音响区,录音系统,控制,71,正常,2024-07-17,2025-01-10,,低,48.2,3.05,36.3,977,2024,11,4,119,58,良好,False
INS047036,2024-11-13,音响区,降噪系统,电气,84,正常,2024-08-06,2025-02-02,,低,46.5,2.67,53.7,1593,2024,11,4,99,81,良好,False
INS047037,2024-11-13,安防区,视频监控,安防,70,正常,2024-09-14,2025-01-23,,低,43.0,1.89,-8.8,1117,2024,11,4,60,71,良好,False
INS047038,2024-11-13,安防区,门禁系统,安防,70,正常,2024-07-23,2024-12-21,,低,33.2,1.38,13.6,1081,2024,11,4,113,38,良好,False
INS047039,2024-11-13,安防区,X光安检机,安防,66,预警,2024-06-04,2024-12-19,,低,35.8,1.98,18.6,1128,2024,11,4,162,36,一般,False
INS047040,2024-11-13,安防区,金属探测器,安防,64,预警,2024-06-21,2025-02-09,,低,38.6,1.07,28.6,1109,2024,11,4,145,88,一般,False
INS047041,2024-11-13,安防区,报警系统,安防,75,正常,2024-05-22,2024-12-13,信号中断,低,29.6,1.93,34.6,1101,2024,11,4,175,30,良好,True
INS047042,2024-11-13,安防区,人脸识别终端,安防,62,预警,2024-06-04,2025-01-12,,低,24.0,1.71,35.1,1132,2024,11,4,162,60,一般,False
INS047043,2024-11-13,安防区,巡更系统,安防,72,正常,2024-08-21,2025-01-19,,低,39.2,3.28,13.0,1286,2024,11,4,84,67,良好,False
INS047044,2024-11-13,安防区,对讲系统,通信,57,预警,2024-09-28,2024-12-22,信号弱,中,34.6,1.82,15.2,731,2024,11,4,46,39,一般,True
INS047045,2024-11-13,安防区,防入侵传感器,安防,77,正常,2024-07-13,2025-01-13,,低,33.1,0.87,44.8,786,2024,11,4,123,61,良好,False
INS047046,2024-11-13,安防区,安防控制台,控制,62,预警,2024-07-25,2024-12-28,参数漂移,低,31.4,1.24,9.4,922,2024,11,4,111,45,一般,True
INS047047,2024-11-13,消防区,火灾报警器,消防,83,正常,2024-05-26,2025-01-15,,低,35.2,1.37,4.8,1561,2024,11,4,171,63,良好,False
INS047048,2024-11-13,消防区,自动喷淋,消防,80,正常,2024-06-10,2025-01-19,,低,20.4,1.51,-2.5,2513,2024,11,4,156,67,良好,False
INS047049,2024-11-13,消防区,消防水泵,机械,42,故障,2024-07-31,2025-01-22,磨损,中,62.4,4.15,31.8,348,2024,11,4,105,70,较差,True
INS047050,2024-11-13,消防区,排烟风机,暖通,82,正常,2024-09-08,2024-12-18,,低,52.8,2.63,108.1,1204,2024,11,4,66,35,良好,False
INS047051,2024-11-13,消防区,灭火器组,消防,74,正常,2024-05-19,2025-02-07,,低,27.8,2.14,27.1,2008,2024,11,4,178,86,良好,False
INS047052,2024-11-13,消防区,气体灭火系统,消防,76,正常,2024-06-04,2025-01-11,,低,20.8,1.39,46.6,1587,2024,11,4,162,59,良好,False
INS047053,2024-11-13,消防区,消防广播,通信,77,正常,2024-07-08,2025-02-04,,低,42.5,2.0,29.3,809,2024,11,4,128,83,良好,False
INS047054,2024-11-13,消防区,防火卷帘,结构,73,正常,2024-06-10,2024-12-15,,低,23.7,2.63,51.0,3125,2024,11,4,156,32,良好,False
INS047055,2024-11-13,消防区,消防电话,通信,61,预警,2024-07-15,2025-01-14,干扰,低,14.2,1.79,3.9,840,2024,11,4,121,62,一般,True
INS047056,2024-11-13,消防区,应急照明,电气,70,正常,2024-10-04,2025-01-24,,低,60.1,2.67,51.3,1848,2024,11,4,40,72,良好,False
INS047057,2024-11-13,电力区,主变压器,电气,67,预警,2024-08-22,2024-12-23,,低,59.9,1.84,41.5,1201,2024,11,4,83,40,一般,False
INS047058,2024-11-13,电力区,备用发电机,机械,55,预警,2024-05-22,2025-01-09,,中,64.6,2.95,12.4,473,2024,11,4,175,57,一般,False
INS047059,2024-11-13,电力区,UPS电源,电气,71,正常,2024-07-18,2024-12-19,,低,54.4,1.71,74.6,1796,2024,11,4,118,36,良好,False
INS047060,2024-11-13,电力区,配电柜,电气,56,预警,2024-08-16,2025-01-27,过热,中,66.8,2.22,56.7,1335,2024,11,4,89,75,一般,True
INS047061,2024-11-13,电力区,电缆线路,电气,62,预警,2024-05-23,2024-12-14,,低,50.7,0.96,60.3,1591,2024,11,4,174,31,一般,False
INS047062,2024-11-13,电力区,稳压器,电气,73,正常,2024-10-10,2024-12-26,,低,49.7,2.28,67.5,1630,2024,11,4,34,43,良好,False
INS047063,2024-11-13,电力区,电容补偿柜,电气,68,预警,2024-08-31,2025-01-13,,低,61.6,1.87,67.9,1431,2024,11,4,74,61,一般,False
INS047064,2024-11-13,电力区,接地系统,电气,61,预警,2024-07-03,2025-01-02,,低,58.7,1.66,95.7,1733,2024,11,4,133,50,一般,False
INS047065,2024-11-13,电力区,电力监控,控制,64,预警,2024-10-03,2024-12-28,,低,31.7,2.85,20.7,981,2024,11,4,41,45,一般,False
INS047066,2024-11-13,电力区,柴油储罐,机械,55,预警,2024-10-06,2025-01-01,,中,67.9,5.29,13.8,523,2024,11,4,38,49,一般,False
INS047067,2024-11-20,A区,座椅系统,结构,73,正常,2024-09-15,2025-02-05,,低,39.3,0.71,26.5,2746,2024,11,4,66,77,良好,False
INS047068,2024-11-20,A区,空调机组,暖通,64,预警,2024-06-20,2025-02-05,,低,49.6,2.55,91.6,1093,2024,11,4,153,77,一般,False
INS047069,2024-11-20,A区,照明系统,电气,75,正常,2024-06-04,2025-01-07,,低,58.4,1.71,69.6,1817,2024,11,4,169,48,良好,False
INS047070,2024-11-20,A区,消防喷淋,消防,77,正常,2024-08-17,2025-01-08,,低,23.8,1.64,47.2,1387,2024,11,4,95,49,良好,False
INS047071,2024-11-20,A区,监控摄像头,安防,73,正常,2024-08-21,2025-01-03,,低,36.7,2.37,58.3,1023,2024,11,4,91,44,良好,False
INS047072,2024-11-20,A区,通风管道,暖通,57,预警,2024-08-08,2025-01-30,,中,53.6,2.65,99.0,1111,2024,11,4,104,71,一般,False
INS047073,2024-11-20,A区,应急照明,电气,74,正常,2024-09-07,2024-12-24,,低,49.3,2.03,53.5,1172,2024,11,4,74,34,良好,False
INS047074,2024-11-20,A区,排水系统,结构,96,正常,2024-06-10,2024-12-30,,低,12.3,2.05,29.6,2594,2024,11,4,163,40,优秀,False
INS047075,2024-11-20,A区,隔音墙板,结构,83,正常,2024-09-07,2025-02-15,,低,30.1,0.26,24.2,2614,2024,11,4,74,87,良好,False
INS047076,2024-11-20,A区,电子显示屏,电气,68,预警,2024-06-25,2025-02-01,,低,53.1,0.18,67.2,1133,2024,11,4,148,73,一般,False
INS047077,2024-11-20,B区,座椅系统,结构,77,正常,2024-07-13,2025-01-05,,低,28.4,1.48,19.1,2359,2024,11,4,130,46,良好,False
INS047078,2024-11-20,B区,空调机组,暖通,63,预警,2024-08-06,2025-02-03,,低,49.3,1.42,90.9,1392,2024,11,4,106,75,一般,False
