date,quarter,year,event_type,event_name,total_tickets,sold_tickets,avg_ticket_price,total_revenue,vip_revenue,merchandise_revenue,sponsor_revenue,month,sell_rate,revenue_per_ticket,vip_revenue_ratio,sponsor_revenue_ratio,is_weekend
2025-04-19,2,2025,演唱会,王力宏龙的传人巡演,46226,41382,2257.46,93418209.72,33484021.08,1914151.66,13531606.67,4,0.8952,2257.46,0.3584,0.1448,True
2025-04-20,2,2025,文化活动,2025国庆文艺汇演,53625,40251,322.34,12974507.34,4318127.53,126434.64,1910487.51,4,0.7506,322.34,0.3328,0.1472,True
2025-04-20,2,2025,体育赛事,2025法国超级杯北京站,67765,59163,625.72,37019472.36,7634068.01,210862.4,10865412.21,4,0.8731,625.72,0.2062,0.2935,True
2025-04-20,2,2025,展览,数字艺术沉浸展,31354,24581,247.43,6082076.83,1226847.17,89829.72,1132919.63,4,0.784,247.43,0.2017,0.1863,True
2025-04-20,2,2025,商业活动,2025国际商务大会,7913,6907,1556.13,10748189.91,6785770.77,62796.26,4004351.76,4,0.8729,1556.13,0.6313,0.3726,True
2025-04-21,2,2025,商业活动,2025金融峰会,14295,12838,715.01,9179298.38,2741739.27,48125.64,2682707.67,4,0.8981,715.01,0.2987,0.2923,False
2025-04-21,2,2025,演唱会,2025Taylor Swift世界巡演北京站,55120,47774,1100.32,52566687.68,27461126.53,1028885.97,9039479.58,4,0.8667,1100.32,0.5224,0.172,False
2025-04-22,2,2025,演唱会,2025张学友经典世界巡演,52792,45690,1501.17,68588457.3,31775434.08,1459586.35,5876324.19,4,0.8655,1501.17,0.4633,0.0857,False
2025-04-25,2,2025,演唱会,邓紫棋启示录巡演,57102,52531,2249.09,118146946.79,37499724.94,1673955.87,11496167.75,4,0.92,2249.09,0.3174,0.0973,False
2025-04-25,2,2025,演唱会,薛之谦天外来物巡演,86247,79170,1569.47,124254939.9,50642336.1,2252609.41,14029144.21,4,0.9179,1569.47,0.4076,0.1129,False
2025-04-27,2,2025,体育赛事,意大利超级杯,78794,72098,653.79,47136951.42,18985989.33,461719.81,9387067.89,4,0.915,653.79,0.4028,0.1991,True
2025-05-01,2,2025,商业活动,国际商务大会,19831,15834,3022.31,47855256.54,31177193.54,333570.77,20532922.38,5,0.7984,3022.31,0.6515,0.4291,False
2025-05-02,2,2025,展览,2025当代艺术大展,57477,35902,176.75,6345678.5,1029148.01,79145.89,1284402.65,5,0.6246,176.75,0.1622,0.2024,False
2025-05-03,2,2025,展览,国际航空航天展,57945,44084,189.14,8338047.76,902017.97,72963.86,1801793.84,5,0.7608,189.14,0.1082,0.2161,True
2025-05-05,2,2025,展览,2025未来生活体验展,48626,36395,134.05,4878749.75,519073.24,66962.15,1070792.03,5,0.7485,134.05,0.1064,0.2195,False
2025-05-05,2,2025,文化活动,2025中秋赏月晚会,77348,68783,707.61,48671538.63,6350744.76,324909.82,9838624.29,5,0.8893,707.61,0.1305,0.2021,False
2025-05-07,2,2025,展览,2025数字艺术沉浸展,53717,40749,95.21,3879712.29,362102.03,57167.56,954266.85,5,0.7586,95.21,0.0933,0.246,False
2025-05-08,2,2025,体育赛事,2025NFL中国赛,98417,71374,584.35,41707396.9,10927843.18,378163.75,9479212.19,5,0.7252,584.35,0.262,0.2273,False
2025-05-09,2,2025,展览,当代艺术大展,53477,30519,126.12,3849056.28,354803.81,49102.41,661875.5,5,0.5707,126.12,0.0922,0.172,False
2025-05-10,2,2025,商业活动,2025电商购物节开幕式,24339,18560,2814.98,52246028.8,40375890.37,245143.31,14783558.75,5,0.7626,2814.98,0.7728,0.283,True
2025-05-10,2,2025,演唱会,李荣浩纵横四海巡演,68111,60051,1337.9,80342232.9,26874620.63,1720936.53,10378021.45,5,0.8817,1337.9,0.3345,0.1292,True
2025-05-10,2,2025,演唱会,蔡依林Ugly Beauty巡演,54118,46248,1279.0,59151192.0,26831934.98,1220181.18,5431847.4,5,0.8546,1279.0,0.4536,0.0918,True
2025-05-11,2,2025,展览,北京国际科技博览会,45601,35206,246.94,8693769.64,1350068.07,131013.75,1335230.78,5,0.772,246.94,0.1553,0.1536,True
2025-05-11,2,2025,展览,2025国际消费电子展,36402,26611,169.7,4515886.7,466806.2,54609.39,715080.32,5,0.731,169.7,0.1034,0.1583,True
2025-05-13,2,2025,展览,国际设计周,24456,19274,256.47,4943202.78,960593.95,80640.33,916911.97,5,0.7881,256.47,0.1943,0.1855,False
2025-05-15,2,2025,文化活动,2025冰雪文化节,54463,46553,612.01,28490901.53,3673516.88,357760.31,4740731.71,5,0.8548,612.01,0.1289,0.1664,False
2025-05-16,2,2025,展览,2025国际文创博览会,38322,24878,381.78,9497922.84,1520756.16,105870.67,2158546.65,5,0.6492,381.78,0.1601,0.2273,False
2025-05-23,2,2025,演唱会,2025毛不易小王巡演,52435,49837,1203.32,59969858.84,28635956.07,871294.71,5255792.77,5,0.9505,1203.32,0.4775,0.0876,False
2025-05-23,2,2025,文化活动,2025北京国际电影节开幕式,54063,45140,600.21,27093479.4,3501479.76,287681.36,4783118.12,5,0.835,600.21,0.1292,0.1765,False
2025-05-23,2,2025,体育赛事,2025全国运动会田径项目,83653,51220,428.54,21949818.8,3227718.95,203473.4,3445025.9,5,0.6123,428.54,0.147,0.157,False
2025-05-24,2,2025,商业活动,世界500强企业峰会,15567,12002,863.88,10368287.76,7611907.89,72637.05,3157737.67,5,0.771,863.88,0.7342,0.3046,True
2025-05-27,2,2025,体育赛事,2025意大利超级杯,89157,80729,429.08,34639199.32,9447170.3,399650.95,6376113.24,5,0.9055,429.08,0.2727,0.1841,False
2025-05-27,2,2025,展览,2025国际消费电子展,45829,34841,410.11,14288642.51,1069395.38,215619.36,3494795.82,5,0.7602,410.11,0.0748,0.2446,False
2025-05-28,2,2025,演唱会,2025李荣浩纵横四海巡演,65753,61564,1233.96,75967513.44,27666770.63,1227680.28,11497396.27,5,0.9363,1233.96,0.3642,0.1513,False
2025-05-28,2,2025,体育赛事,2025中国足协杯决赛,72549,66181,569.95,37719860.95,6164118.77,230532.9,11311075.88,5,0.9122,569.95,0.1634,0.2999,False
2025-05-31,2,2025,商业活动,电商购物节开幕式,14050,11324,2768.03,31345171.72,16751398.01,120760.19,10156007.18,5,0.806,2768.03,0.5344,0.324,True
2025-05-31,2,2025,演唱会,2025Coldplay北京演唱会,71251,62069,873.84,54238374.96,22886918.34,1246892.39,6726500.7,5,0.8711,873.84,0.422,0.124,True
2025-06-01,2,2025,商业活动,电商购物节开幕式,31147,29226,2071.82,60551011.32,42094056.74,333716.89,25267650.99,6,0.9383,2071.82,0.6952,0.4173,True
2025-06-01,2,2025,演唱会,2025五月天人生无限公司,96340,93979,2459.42,231133832.18,107564456.37,3971638.57,37887265.73,6,0.9755,2459.42,0.4654,0.1639,True
2025-06-03,2,2025,演唱会,刘德华My Love巡演,60015,56125,2248.91,126220073.75,28386834.54,2474055.08,21606696.35,6,0.9352,2248.91,0.2249,0.1712,False
2025-06-04,2,2025,体育赛事,NBA中国赛北京站,89133,80625,818.34,65978662.5,20119489.03,463792.23,13183587.12,6,0.9045,818.34,0.3049,0.1998,False
2025-06-05,2,2025,展览,2025北京国际科技博览会,49688,41157,437.84,18020180.88,2654754.41,286853.65,3176727.94,6,0.8283,437.84,0.1473,0.1763,False
2025-06-05,2,2025,演唱会,李荣浩纵横四海巡演,85548,79814,2841.17,226765142.38,130440589.31,4502872.71,37763625.66,6,0.933,2841.17,0.5752,0.1665,False
2025-06-07,2,2025,展览,2025国际摄影大展,42750,30527,167.25,5105640.75,470661.45,88273.38,663233.89,6,0.7141,167.25,0.0922,0.1299,True
2025-06-07,2,2025,体育赛事,2025中国足协杯决赛,122181,91151,1016.95,92696009.45,13901260.73,528275.0,25933710.62,6,0.746,1016.95,0.15,0.2798,True
2025-06-08,2,2025,展览,2025国际航空航天展,42796,29265,395.31,11568747.15,1955155.22,134814.41,2464892.16,6,0.6838,395.31,0.169,0.2131,True
2025-06-11,2,2025,体育赛事,2025中国足协杯决赛,121014,104723,483.1,50591681.3,10592600.64,358358.43,12320835.54,6,0.8654,483.1,0.2094,0.2435,False
2025-06-12,2,2025,体育赛事,2025国际马术大师赛,118187,85556,1221.63,104517776.28,21232975.69,1142431.42,28251508.9,6,0.7239,1221.63,0.2032,0.2703,False
2025-06-14,2,2025,体育赛事,2025NFL中国赛,95154,60397,524.15,31657087.55,4401976.38,363565.67,6263750.84,6,0.6347,524.15,0.1391,0.1979,True
2025-06-16,2,2025,展览,2025全球创新科技展,55645,46639,486.8,22703865.2,1676621.67,370778.96,5157407.71,6,0.8382,486.8,0.0738,0.2272,False
2025-06-16,2,2025,演唱会,2025Coldplay北京演唱会,86083,75424,2860.8,215772979.2,78045110.92,4566280.67,33259974.59,6,0.8762,2860.8,0.3617,0.1541,False
2025-06-17,2,2025,商业活动,2025品牌周年庆典,16072,13445,3316.22,44586577.9,28382077.51,143267.49,14963991.06,6,0.8365,3316.22,0.6366,0.3356,False
2025-06-18,2,2025,商业活动,2025行业峰会论坛,35551,26917,3100.03,83443507.51,36165532.45,409269.62,22459076.39,6,0.7571,3100.03,0.4334,0.2692,False
2025-06-19,2,2025,文化活动,2025北京国际电影节开幕式,64236,57698,290.16,16741651.68,3914582.64,165738.1,2015963.66,6,0.8982,290.16,0.2338,0.1204,False
2025-06-20,2,2025,文化活动,世界文化遗产日庆典,45127,29953,565.22,16930034.66,1987556.62,201947.38,2152373.36,6,0.6637,565.22,0.1174,0.1271,False
2025-06-22,2,2025,体育赛事,2025亚洲田径锦标赛,112121,97803,1076.98,105331874.94,32008054.44,981746.34,21533701.1,6,0.8723,1076.98,0.3039,0.2044,True
2025-06-23,2,2025,演唱会,2025李荣浩纵横四海巡演,68222,60310,2695.9,162589729.0,64394686.51,3453101.94,22793859.81,6,0.884,2695.9,0.3961,0.1402,False
2025-06-23,2,2025,商业活动,企业年会盛典,15475,11782,1389.75,16374034.5,7700338.8,79362.98,7122849.99,6,0.7614,1389.75,0.4703,0.435,False
2025-06-25,2,2025,体育赛事,2025世界斯诺克中国公开赛,122927,91492,1225.6,112132595.2,17329125.95,898191.35,25931375.1,6,0.7443,1225.6,0.1545,0.2313,False
2025-06-25,2,2025,体育赛事,2025世界田径锦标赛,116625,72754,822.64,59850350.56,20268687.91,705957.69,9201239.8,6,0.6238,822.64,0.3387,0.1537,False
2025-06-27,2,2025,演唱会,Coldplay北京演唱会,58469,56937,1796.39,102281057.43,45953457.95,1311737.4,16083896.8,6,0.9738,1796.39,0.4493,0.1573,False
2025-06-28,2,2025,文化活动,2025鸟巢新年音乐会,57822,49838,554.29,27624705.02,6741289.22,175802.33,5484606.75,6,0.8619,554.29,0.244,0.1985,True
2025-06-28,2,2025,演唱会,2025BTS巡演北京站,99489,92982,1152.89,107198017.98,36070359.02,1637935.11,13498495.33,6,0.9346,1152.89,0.3365,0.1259,True
2025-06-30,2,2025,展览,2025国际设计周,47991,38979,517.38,20166955.02,1877507.08,173438.0,4047389.32,6,0.8122,517.38,0.0931,0.2007,False
2025-07-01,3,2025,展览,当代艺术大展,67488,46065,533.43,24572452.95,2272986.85,333572.27,3351238.01,7,0.6826,533.43,0.0925,0.1364,False
2025-07-02,3,2025,演唱会,华晨宇火星演唱会,74413,64405,3489.22,224723214.1,89358105.49,5591589.56,26602391.84,7,0.8655,3489.22,0.3976,0.1184,False
2025-07-03,3,2025,演唱会,2025李荣浩纵横四海巡演,130994,113441,3263.97,370268020.77,203458213.23,8851111.62,62626134.46,7,0.866,3263.97,0.5495,0.1691,False
2025-07-03,3,2025,商业活动,2025明星代言签约仪式,18075,13823,2709.98,37460053.54,18081997.19,236932.11,10937032.29,7,0.7648,2709.98,0.4827,0.292,False
2025-07-04,3,2025,文化活动,非遗文化展示周,78055,64777,723.19,46846078.63,9813499.88,309238.67,9019357.55,7,0.8299,723.19,0.2095,0.1925,False
2025-07-06,3,2025,文化活动,2025鸟巢新年音乐会,52353,41842,798.78,33422552.76,7635508.77,390454.89,3865266.96,7,0.7992,798.78,0.2285,0.1156,True
2025-07-06,3,2025,演唱会,刘德华My Love巡演,124743,108682,3227.59,350780936.38,167674182.12,6479076.22,38653026.36,7,0.8712,3227.59,0.478,0.1102,True
2025-07-07,3,2025,商业活动,品牌周年庆典,33952,27842,1702.43,47399056.06,28550505.02,200614.73,15934912.74,7,0.82,1702.43,0.6023,0.3362,False
2025-07-07,3,2025,体育赛事,2025全国田径锦标赛,115352,97961,523.17,51250256.37,8871460.83,576163.42,12109099.65,7,0.8492,523.17,0.1731,0.2363,False
2025-07-07,3,2025,展览,2025当代艺术大展,60311,35180,514.18,18088852.4,3776648.82,179157.32,2809383.59,7,0.5833,514.18,0.2088,0.1553,False
2025-07-09,3,2025,体育赛事,2025意大利超级杯,140126,101909,703.85,71728649.65,17474922.39,527458.54,21294431.67,7,0.7273,703.85,0.2436,0.2969,False
2025-07-11,3,2025,展览,国际汽车展览会,39681,31318,236.65,7411404.7,728004.56,65004.1,932629.2,7,0.7892,236.65,0.0982,0.1258,False
2025-07-11,3,2025,演唱会,2025Ed Sheeran中国巡演,127986,116805,1806.16,210968518.8,111535085.18,4768112.55,17533252.05,7,0.9126,1806.16,0.5287,0.0831,False
2025-07-13,3,2025,展览,2025国际航空航天展,49332,30301,573.35,17373078.35,2781299.52,200163.56,3806458.86,7,0.6142,573.35,0.1601,0.2191,True
2025-07-15,3,2025,展览,国际航空航天展,58927,44889,415.14,18635219.46,2890013.98,244864.31,4585826.78,7,0.7618,415.14,0.1551,0.2461,False
2025-07-15,3,2025,文化活动,世界文化遗产日庆典,90833,78616,813.07,63920311.12,8495612.25,804895.76,9294918.19,7,0.8655,813.07,0.1329,0.1454,False
2025-07-17,3,2025,演唱会,2025Taylor Swift世界巡演北京站,101725,90778,1902.57,172711499.46,60468753.72,2689432.14,16460055.13,7,0.8924,1902.57,0.3501,0.0953,False
2025-07-17,3,2025,商业活动,2025金融峰会,24330,21202,4484.72,95085033.44,58532431.96,742142.89,26668956.94,7,0.8714,4484.72,0.6156,0.2805,False
2025-07-18,3,2025,演唱会,2025BTS巡演北京站,92973,84867,3337.1,283209665.7,148839273.19,3826016.01,28148248.75,7,0.9128,3337.1,0.5255,0.0994,False
2025-07-18,3,2025,体育赛事,全国运动会田径项目,124082,92026,652.33,60031320.58,15443508.66,421452.25,10926535.99,7,0.7417,652.33,0.2573,0.182,False
2025-07-19,3,2025,演唱会,2025华晨宇火星演唱会,68399,60625,1942.32,117753150.0,41476599.51,2710929.22,12381754.56,7,0.8863,1942.32,0.3522,0.1052,True
2025-07-19,3,2025,展览,2025国际消费电子展,67545,43023,160.97,6925412.31,939876.71,64970.96,1272696.41,7,0.637,160.97,0.1357,0.1838,True
2025-07-19,3,2025,商业活动,2025科技产品首发仪式,32129,27698,3995.48,110666805.04,64164979.41,702718.36,32563573.35,7,0.8621,3995.48,0.5798,0.2942,True
2025-07-20,3,2025,体育赛事,2025全国运动会田径项目,100334,70432,520.66,36671125.12,13859630.0,327829.2,6268379.6,7,0.702,520.66,0.3779,0.1709,True
2025-07-20,3,2025,文化活动,2025北京国际电影节开幕式,92390,66501,345.36,22966785.36,3793755.03,264614.71,4302780.22,7,0.7198,345.36,0.1652,0.1873,True
2025-07-21,3,2025,演唱会,2025Coldplay北京演唱会,108796,100402,2309.3,231858338.6,116683981.13,4453303.38,40303596.84,7,0.9228,2309.3,0.5033,0.1738,False
2025-07-21,3,2025,商业活动,2025行业峰会论坛,39277,30512,3688.09,112531002.08,95453619.94,894219.11,37342472.54,7,0.7768,3688.09,0.8482,0.3318,False
2025-07-22,3,2025,体育赛事,全国运动会田径项目,123538,96474,1022.89,98682289.86,36271206.96,1036567.82,23415506.65,7,0.7809,1022.89,0.3676,0.2373,False
2025-07-23,3,2025,演唱会,2025薛之谦天外来物巡演,108050,95306,1649.15,157173889.9,57939259.82,2892658.71,25802230.86,7,0.8821,1649.15,0.3686,0.1642,False
2025-07-24,3,2025,演唱会,2025邓紫棋启示录巡演,102778,95737,1251.95,119857937.15,39179556.44,2054876.51,19163013.08,7,0.9315,1251.95,0.3269,0.1599,False
2025-07-24,3,2025,体育赛事,2025亚洲田径锦标赛,137222,87596,1189.82,104223472.72,25028710.8,1011025.48,28040169.31,7,0.6384,1189.82,0.2401,0.269,False
2025-07-25,3,2025,体育赛事,2025全国田径锦标赛,112153,82369,633.85,52209590.65,9291645.28,441288.91,10765563.3,7,0.7344,633.85,0.178,0.2062,False
2025-07-27,3,2025,体育赛事,中国足协杯决赛,139005,86683,961.88,83378644.04,20453279.25,680312.91,23743694.96,7,0.6236,961.88,0.2453,0.2848,True
2025-07-29,3,2025,文化活动,2025北京国际电影节开幕式,73034,50708,913.61,46327335.88,5826564.17,303576.78,8531857.76,7,0.6943,913.61,0.1258,0.1842,False
2025-07-29,3,2025,演唱会,2025BLACKPINK世界巡演北京站,126788,109599,2512.68,275387215.32,95300698.42,3385610.69,34814337.93,7,0.8644,2512.68,0.3461,0.1264,False
2025-07-30,3,2025,展览,2025国际设计周,68554,58118,344.05,19995497.9,2026780.6,315481.02,4616332.3,7,0.8478,344.05,0.1014,0.2309,False
2025-08-01,3,2025,文化活动,世界文化遗产日庆典,55069,40240,577.05,23220492.0,5884610.11,243037.25,3006357.2,8,0.7307,577.05,0.2534,0.1295,False
2025-08-01,3,2025,演唱会,2025华晨宇火星演唱会,65626,61502,1912.97,117651480.94,43046870.79,2165707.9,17199872.75,8,0.9372,1912.97,0.3659,0.1462,False
2025-08-01,3,2025,展览,2025中国品牌日展览,35577,22091,196.03,4330498.73,697429.89,36394.99,850472.44,8,0.6209,196.03,0.1611,0.1964,False
2025-08-02,3,2025,演唱会,2025Taylor Swift世界巡演北京站,86627,75565,2422.51,183056968.15,76937109.04,2258224.62,18568273.45,8,0.8723,2422.51,0.4203,0.1014,True
2025-08-03,3,2025,体育赛事,2025世界田径锦标赛,127630,113220,1147.54,129924478.8,38782301.51,1545836.47,29098547.78,8,0.8871,1147.54,0.2985,0.224,True
2025-08-03,3,2025,展览,2025国际汽车展览会,35690,26028,525.68,13682399.04,1144771.2,222241.82,3396275.36,8,0.7293,525.68,0.0837,0.2482,True
2025-08-04,3,2025,文化活动,国庆文艺汇演,93291,83656,630.77,52767695.12,10610501.76,554273.77,9901458.46,8,0.8967,630.77,0.2011,0.1876,False
2025-08-05,3,2025,文化活动,2025春节文化庙会,86239,56581,376.88,21324247.28,1993975.13,150342.68,4485972.77,8,0.6561,376.88,0.0935,0.2104,False
2025-08-06,3,2025,展览,2025北京国际科技博览会,78528,60941,574.49,35009995.09,3853283.34,316334.88,6092044.8,8,0.776,574.49,0.1101,0.174,False
2025-08-08,3,2025,文化活动,2025央视春晚分会场,101525,90365,444.91,40204292.15,5366139.71,353471.74,5494871.68,8,0.8901,444.91,0.1335,0.1367,False
2025-08-08,3,2025,文化活动,2025冰雪文化节,58097,41476,683.84,28362947.84,4473754.47,350853.28,5335850.62,8,0.7139,683.84,0.1577,0.1881,False
2025-08-08,3,2025,演唱会,2025Taylor Swift世界巡演北京站,64262,55114,2545.4,140287175.6,41857949.88,1764413.59,13459128.35,8,0.8576,2545.4,0.2984,0.0959,False
2025-08-08,3,2025,商业活动,2025品牌周年庆典,28609,25675,2016.31,51768759.25,39036067.62,383035.3,20700847.04,8,0.8974,2016.31,0.754,0.3999,False
2025-08-09,3,2025,演唱会,2025华晨宇火星演唱会,78542,76176,1167.4,88927862.4,42674293.17,1577005.79,9251351.88,8,0.9699,1167.4,0.4799,0.104,True
2025-08-09,3,2025,体育赛事,中国足协杯决赛,104394,81133,1243.75,100909168.75,30185879.37,1146582.5,26479956.83,8,0.7772,1243.75,0.2991,0.2624,True
2025-08-09,3,2025,展览,2025当代艺术大展,58714,35396,351.57,12444171.72,2553682.96,131300.49,1543743.21,8,0.6029,351.57,0.2052,0.1241,True
2025-08-10,3,2025,演唱会,华晨宇火星演唱会,106653,100445,3015.94,302936093.3,135245651.51,4434873.69,46553979.51,8,0.9418,3015.94,0.4464,0.1537,True
2025-08-11,3,2025,体育赛事,中国足协杯决赛,127786,102616,1135.7,116540991.2,16387217.93,1113056.69,19871360.58,8,0.803,1135.7,0.1406,0.1705,False
2025-08-11,3,2025,文化活动,中国传统文化周,51722,35064,892.07,31279542.48,6338279.54,401175.63,5384416.48,8,0.6779,892.07,0.2026,0.1721,False
2025-08-12,3,2025,演唱会,2025薛之谦天外来物巡演,82277,70034,1499.16,104992171.44,28882876.07,2387146.4,15239925.36,8,0.8512,1499.16,0.2751,0.1452,False
2025-08-14,3,2025,体育赛事,NFL中国赛,119063,101595,1136.78,115491164.1,39128821.41,718923.08,28617632.2,8,0.8533,1136.78,0.3388,0.2478,False
2025-08-14,3,2025,文化活动,2025鸟巢光影秀,94993,84824,785.09,66594474.16,14007464.69,983969.63,6927209.14,8,0.893,785.09,0.2103,0.104,False
2025-08-15,3,2025,展览,国际消费电子展,47660,35163,486.98,17123677.74,2623453.78,273954.57,3232087.99,8,0.7378,486.98,0.1532,0.1887,False
2025-08-16,3,2025,演唱会,2025毛不易小王巡演,89647,80254,3325.34,266871836.36,171819139.56,3696144.77,45134747.71,8,0.8952,3325.34,0.6438,0.1691,True
2025-08-16,3,2025,体育赛事,2025国际田联钻石联赛,126048,100801,772.74,77892964.74,12688975.87,715893.54,20143513.22,8,0.7997,772.74,0.1629,0.2586,True
2025-08-16,3,2025,展览,数字艺术沉浸展,58672,42232,222.62,9401687.84,1305314.43,135319.9,1483923.04,8,0.7198,222.62,0.1388,0.1578,True
2025-08-17,3,2025,体育赛事,2025亚洲田径锦标赛,105716,83861,1305.75,109501500.75,28771674.52,661546.11,31801305.74,8,0.7933,1305.75,0.2628,0.2904,True
2025-08-17,3,2025,体育赛事,2025全国田径锦标赛,103199,63946,1179.5,75424307.0,14317314.4,633301.63,21734108.49,8,0.6196,1179.5,0.1898,0.2882,True
2025-08-17,3,2025,文化活动,2025鸟巢光影秀,87068,72201,455.71,32902717.71,5723738.66,409489.36,3693242.29,8,0.8292,455.71,0.174,0.1122,True
2025-08-17,3,2025,展览,2025国际航空航天展,64642,36258,225.16,8163851.28,1529197.41,96423.87,1254285.88,8,0.5609,225.16,0.1873,0.1536,True
